treatment,outcome,confounder_1,confounder_2,instrument,proxy,seasonal_component,linear_trend,noise
0,-1.772454710961093,-1.2777251516511705,-0.7019236168245235,0.4567700486562056,-0.7917921323968298,0.4401438004228519,0.07253626813406702,1.3534879569266336
1,4.044347647964665,1.2570693137143927,-0.462330902731198,-0.3975037743332126,0.7798667206057077,0.44296395455483617,0.07303651825912956,-0.32668990136805043
1,0.7322426011487231,-0.15408757320601318,-0.051169281125906727,0.6680586513123563,-0.31888385781442924,0.44577973243626795,0.0735367683841921,-1.0156732617385473
1,6.663751488384939,0.9659216187288089,1.1469532483187364,1.0148033271104098,1.0394296104649356,0.4485911062487449,0.07403701850925462,0.36880882188194036
0,-3.7351500916972835,0.01332459691325976,-1.2918114375017953,-0.39739998183944436,0.29872199967165625,0.4513980482173744,0.07453726863431716,-2.802652288431484
0,-0.7537730818380632,-0.6944035277028942,0.4667015046127427,0.04907551824076654,-0.5254068155815648,0.45420053061104837,0.07503751875937968,-0.37005734122140177
1,2.265170650571047,-0.3266852600022522,0.6099724321728704,-1.4203601903295349,0.048098848387669924,0.45699852574271693,0.07553776888444222,0.2333925111231887
0,-0.15991636950724009,-0.5602310505028996,0.5582887221577124,0.30539978696173004,-0.12028030964016123,0.45979200596966185,0.07603801900950474,-0.41931461547153204
0,2.6543250508948804,0.007959099184913658,0.46630633445798747,0.8562679346559141,-0.20831073529426095,0.4625809436937699,0.07653826913456728,1.3110284615105725
1,4.145734646617242,-0.3752668396769557,1.518318121319916,-0.5554050272875501,0.2853804435911366,0.4653653113618054,0.0770385192596298,0.7358282546567365
0,0.8493256859624996,-0.29992171594179834,0.48780834336623446,1.1203627139161165,-0.3854287186735049,0.46814508146568234,0.07753876938469234,0.12770880970687737
0,-2.307243765448157,-1.3785746841359137,0.8569592445599654,-2.073310349202981,-1.0057946330929493,0.4709202265427363,0.07803901950975488,-0.40346590058198567
0,0.162928645020461,-0.8068459276211205,0.5635465049273675,-1.8513354458680147,-0.7721618614899317,0.4736907191759956,0.0785392696348174,1.1425429940959309
1,7.421098913683984,1.65405754880043,1.7931128327282926,-1.38824239076134,1.1849990879966428,0.47645653199445226,0.07903951975987994,-0.6916587958600195
0,-4.030110283052035,-0.6712332162517173,-1.899804739562873,-0.48479478201037196,-0.7212993554293006,0.47921763767333253,0.07953976988494246,-0.41996230027912895
0,0.6407071355848637,-1.0540937876234928,1.2821085771192862,0.018618547542743648,-0.7278601785711286,0.4819740089343666,0.080040020010005,0.781759733671482
1,3.3381807314398633,0.33732633257503086,-0.26103077425343935,-0.07886454930333595,0.46395026003077355,0.48472561854605833,0.08054027013506752,0.6251401130737223
0,5.730662021244978,1.407272199556532,-0.28071686043638644,-0.06709194786186742,1.0390256933739899,0.48747243932395384,0.08104052026013006,2.1125052477353825
0,-4.104664651726225,-1.454024302481208,-0.9694767432264105,0.7235760210920635,-1.0595451169577876,0.4902144441309109,0.08154077038519258,-0.21461141362530547
0,-4.123953092800232,-0.20852184825127065,-1.8686954680068257,-0.47211984347357805,0.17420746847024243,0.4929516058773663,0.08204102051025512,-1.9345787392944829
1,0.536863218681331,-0.6320525539349078,-0.3818948475575632,-1.2635755519193417,-0.6107562723125602,0.49568389752160347,0.08254127063531766,0.6903114515325827
0,-3.204462004358135,-1.7610194743274028,-0.6872933095177702,-1.243787089008908,-1.0282154000127492,0.49841129207002044,0.08304152076038018,1.3077916727048469
1,4.7722514229531585,0.7349267092583915,0.49417397946069497,2.112665021038504,0.464799274762695,0.5011337625773953,0.08354177088544272,-0.1620092934018839
0,-0.12598094762859602,-0.02344391855484465,-1.4722624729374207,-2.3521162656073002,0.03743687356590358,0.5038512821471537,0.08404202101050524,1.6185891317920014
1,6.018577751035423,0.07144184429260535,1.431613179544123,-0.17632859087725752,0.06688379584470172,0.5065638239316336,0.08454227113556778,1.8475431478893498
1,0.38495484997840024,-0.7523114724455892,0.27193384321436537,1.4579069282713992,-0.49053248686469125,0.5092713611323508,0.0850425212606303,-0.680041256122862
0,1.024649245430754,0.4547841629969166,-0.24790269153078812,0.48336562325291177,0.31808438825552177,0.5119738670002639,0.08554277138569284,-0.4890616147286152
0,-3.0431033187941092,-0.539297349487321,-0.709423349185895,-0.8295562055548628,-0.5236396628483379,0.5146713148360386,0.08604302151075537,-1.286137192095625
0,-0.17001070076770142,-0.1429032084967607,-0.7872070554524614,0.002185977957910746,-0.20357307012868336,0.5173636779903108,0.0865432716358179,0.5679964700625225
0,-2.4287717186968143,-1.108260792181513,-1.1300871646206154,0.8639187945883057,-0.6774643498300009,0.5200509298639509,0.08704352176088044,0.7493876123589897
0,-2.023601900907004,-1.2161027602081953,-0.5443607249071664,1.2081487837430256,-0.8629661692138713,0.5227330439083256,0.08754377188594296,0.6317972221973474
1,3.7630482469169912,1.3355318553000226,0.006050414894510384,-0.8993412184785279,0.7120539900193763,0.525409993625561,0.0880440220110055,-1.267271556849769
0,-1.441527810255066,-0.5071047045384752,-0.17736344944360424,0.7604581700531833,-0.4864007010245824,0.528081752568804,0.08854427213606803,-0.7817705805976303
0,-1.962106912112489,0.2916803563558019,-1.4144878738047868,0.2525005778532424,0.07512021052720091,0.5307482943424833,0.08904452226113056,-1.4717270024670899
1,0.3145493648544051,-0.03379043476737232,-0.2658282410436973,1.1044048138778393,-0.025323295937444316,0.5334095926025708,0.08954477238619309,-1.6584441993188994
0,-2.603026617981789,-0.44114520276218416,-0.8931829153370813,1.3904153925300395,-0.2639583480168148,0.5360656210568414,0.09004502251125562,-1.3845310178361196
0,-1.9882473182198441,-0.5079609703372195,0.15988218506207735,-0.34330546166703096,-0.3283642205006178,0.5387163534651331,0.09054527263631815,-1.627052976109194
1,5.551399343937099,0.6300825914455861,1.8646518752041161,-1.4495927040836547,0.3191736369348934,0.5413617636396058,0.09104552276138068,-0.18309918801429684
